country,development_level,poverty_rate_percent,internet_infrastructure_index,average_internet_speed_mbps,age,gender,urban_rural,family_income_level,device_access,internet_access_hours,education_level,field_of_study,academic_motivation,online_learning_hours,social_media_hours,sessions_per_day,average_session_length_minutes,late_night_usage,education_content_hours,short_video_hours,entertainment_content_hours,news_content_hours,likes_given_per_day,comments_written_per_day,posts_created_per_week,late_night_score,brain_rot_index,brain_rot_level,attention_span_minutes,study_hours_per_week,class_attendance_rate,productivity_score,sleep_hours,stress_level,anxiety_score,depression_score,ads_viewed_per_day,ads_clicked_per_week,impulse_purchase_score,digital_spending_per_month,cyberbullying_exposure,adult_content_exposure,digital_addiction_score,wellbeing_index,academic_risk_score,financial_risk_score
3,2,44.35,35.68,17.19,24,0,0,0,3,3.4433675173291998,1,3,5.575027936553962,7.212909736743649,2.434518050091607,7.135245606555509,27.37348163364358,1,0.8232984390814312,1.2162334747792112,0.3949861362309645,0.7290756492792947,30.54495885838701,4.757555775891529,4.185787832106393,0,3.888039987913647,0,58.68165853533486,31.34211450686524,93.9972339122016,10.0,6.891244159627903,3.168554461180741,1.7318914359327284,3.559320707533569,82.97855716608356,10.699526120156698,2.956585307800182,55.75331445773391,0,0,7.182855183475101,58.732180337163626,0.0,14.712975854630002
21,1,20.84,45.17,39.08,25,0,0,1,3,3.5605165490987827,0,0,5.970890850989645,5.402184479604913,2.01284125431284,5.612637036795284,21.56799654094009,3,0.1268474907366169,0.7078921347343262,1.1781016288418964,0.0746924962080844,36.7048092775625,3.174897792022778,2.241392268200109,1,2.4110775098048904,0,60.0,27.23406189563263,97.74028264874362,10.0,7.113556191289228,3.190955566158894,2.085591058939511,3.4315100666836105,72.01990770660149,7.708388148223713,3.200746227984263,28.532896722680974,0,0,12.59070169503998,65.7209925772543,0.0,34.5176858063932
6,0,14.51,90.5,188.19,22,0,1,2,3,8.082316235496378,1,0,8.093500746380467,11.327141118011856,5.381277108061763,15.024430858067753,69.43928608583522,3,1.4455695644778106,2.70399780773762,1.2317097358463318,1.0555939492471793,69.11629574828268,8.554409919535372,9.892367395037208,1,39.33534283185274,1,51.96789997778159,31.01120396901968,89.72166959189083,7.965905032038753,4.0,5.512216468781336,6.040555800281063,6.760461614479705,161.9322183355614,19.8649393007162,7.510978455271632,74.01101697539585,0,1,21.48091379249229,45.25741780729433,0.0,49.55318999827145
0,1,18.99,68.14,69.08,23,1,0,2,3,6.894742246433509,0,3,5.931694726356321,5.945851285921666,2.8757645204266,8.846475553606934,30.56275045164781,2,0.4780660629982657,1.212361005249828,1.185337452178506,0.5152601031299927,44.91457140147049,6.419001057606308,4.499508799113553,2,17.644803175018364,0,54.72471372489901,21.37929149229054,95.50119904533985,8.263935508221639,5.883178548465102,4.099862473745908,3.828427687154025,3.3218756367936577,70.69280547328385,11.655676120998969,6.042838911617753,63.86577561392295,0,0,13.831605424830297,58.61074551496312,0.0,49.93026476540162
43,2,49.86,41.4,10.04,20,0,1,0,3,3.917040866280251,0,4,7.362654780668189,7.311507266778943,3.3506446701480286,11.197801673345898,38.42460644877872,3,0.3901091663668478,1.489616160622561,1.4709193431586196,0.3510612322578581,73.43229589465682,5.521430691261746,2.063594071691379,1,18.95653580946817,0,54.9399408934948,27.454076091497097,86.09744049520368,10.0,5.857008131947455,4.90747253442518,5.540211782764397,7.9019654141692435,103.27681053525376,13.6094994004086,6.282983673618753,120.46390284082024,0,0,18.080285459187948,49.26593062006282,0.0,42.13072051578478
6,0,14.51,90.5,188.19,20,1,1,0,3,6.678818315660626,1,1,5.06970938319636,7.420912047896291,2.8779003306982904,9.85884733532691,36.205623684894114,3,0.9202182402575332,1.4861811224880137,0.4715009679527435,0.9326363497401308,54.163637656047705,10.846887417325243,5.444631310081954,1,20.529566272547665,0,55.92331545617471,25.30703469892697,95.01932065457206,8.294514932417085,6.67062440086933,4.126458929581669,4.19223487911169,4.331875287193854,85.07154596017176,10.304014500950672,3.0298593592493983,41.87827615946055,0,0,12.005369234027892,56.64910355243168,0.0,21.201341451327583
49,1,30.7,66.87,45.63,22,0,1,1,3,6.675433709183691,1,2,6.64829089117973,7.153049437988212,4.187279191131594,12.211686680538504,55.6045912767465,0,0.8595838493158926,1.536595512469456,1.791099829346246,0.6858484133944742,91.84855841911148,4.519274011982703,2.992774973160567,3,30.57086467162267,1,51.28792172701971,23.41119951435021,86.75516428242771,7.142779793909977,4.0,5.559535006990118,7.528783052567205,5.381013952133504,115.33112663763468,15.577800583707004,6.272485912341453,50.48393735438873,0,0,22.207989656892497,54.03333064345259,0.0,48.20061116620736
14,1,21.08,49.23,68.22,21,1,1,2,1,2.5087237739598547,0,1,3.001375750779656,3.2410374679184013,2.6416570575636342,8.088450888127042,30.95929476685066,3,0.1402076876437146,1.319040106600467,1.1824092633194525,0.4974913247106665,44.14352009131783,4.7464053014894,4.588783450362633,1,17.422827554271468,0,51.673376966997886,16.75861202255968,86.28175732169443,8.28211804892693,5.429888295751787,4.680636652496576,4.343717419233809,2.631344612745857,74.7608787813279,7.344777337466537,4.528698392455526,73.11047993528297,0,0,12.848541222393372,58.70228887227134,0.0,28.23044069661393
34,1,16.3,54.93,27.19,23,0,1,1,3,2.940264270021362,0,5,6.490756736190718,5.320896657566223,2.656732031667379,7.634973520818258,28.68917434113916,1,0.3583785672458455,1.405506832459553,0.8928466319619803,0.3728865496441582,31.54849003220414,7.757738874039145,3.020880459019017,0,5.294154227717324,0,58.96127063093081,28.280518723686495,91.46024414206458,10.0,7.446546130360724,3.5234286500319465,4.56562815848644,2.872124252364992,67.35913994636654,10.147017445422,2.600276162294777,28.68029168462018,0,0,8.859496346816888,65.88865272580534,0.0,22.021180830447584
41,0,11.01,75.9,118.9,17,0,1,2,0,6.307694032051266,0,3,7.315825797814453,7.268971396980209,5.263406437245062,13.838162620596115,55.3712050869904,3,0.8169720698182632,2.4105871012843108,2.035847266142488,0.7768476732386997,90.18725017024104,6.4087810873676085,8.899408875611632,1,25.91027046863268,0,53.53631739370946,27.23355533378936,95.59770405391409,10.0,5.289339797408223,6.215359226339952,6.424368024577617,7.176423029244945,142.15137055220563,16.002880848086118,6.969167546810697,69.62726360788533,1,0,17.427269635108914,47.31234270996624,0.0,44.473593893705086
24,2,36.03,42.82,14.94,23,1,1,2,0,4.22442866117078,1,4,5.053034869175333,5.694492888698004,4.040260245506721,12.730106223521837,54.982873141992194,3,0.6102384711963361,1.5345633126343223,1.8954584616760624,0.5226928066795717,111.91174283681434,14.753606024495284,2.030796944690654,1,26.951696072792533,0,51.47371508647537,19.796263852292878,79.55190193523104,6.1385983505589685,5.845050581063145,6.593343689435064,6.854359534479512,6.780446106216729,115.16064564067536,15.046557347670634,5.895334522585074,75.13963263991316,1,1,21.062922701325096,45.334306372465626,0.0,44.17669196261203
43,2,49.86,41.4,10.04,19,0,0,2,0,5.859294547026504,0,4,4.04313982708823,5.165903784860195,2.460294357045703,8.199819684193255,26.099993640641348,1,0.3934979154458772,1.019145584956345,1.0476508566434806,0.428617047722909,68.1717908438049,2.363144140942311,3.055191554919972,0,10.582209740015127,0,54.18823940035648,17.99357132911372,87.71937149841796,9.434570122670744,6.731974676207809,3.819858809283443,2.74042601345557,2.651752244993578,75.75587064597526,10.090274975054127,3.4379824961494734,40.05500224893831,0,1,7.990910734437855,52.52418650741411,0.0,25.96069388894263
29,1,34.31,54.33,76.57,22,1,1,1,2,5.355065675460606,3,5,7.466870725713981,8.6029916021076,1.3501140482885274,6.130572688024212,15.889161947858906,3,0.6238566134069373,0.6627587010345087,0.0634987338470813,0.4846425178121429,54.61299428152461,3.8115455419130537,2.032867667796168,1,6.030711572340878,0,59.2599554772812,30.570698311849544,100.0,10.0,7.118923890655197,3.9317306142121367,4.424321368056455,5.832399055069764,54.749839634477375,8.889723071910282,4.091048559842563,22.261272673661104,0,0,9.705615013688004,58.54988101069728,0.0,33.624887590854215
38,1,22.33,69.46,26.6,23,1,1,2,3,5.268211362423031,3,5,7.369287147801632,7.736276178445872,1.6862325731518255,5.773373656360977,17.874011820880995,1,0.5468168998319121,0.7962584253169077,0.3431572480030058,0.3052130606481609,47.36898222027654,1.7213040321315265,2.3711289768957577,0,9.804395282123416,0,57.84770908839186,29.80155156777261,99.73149226936528,10.0,7.541491738433812,3.9515109633031527,2.49243677384561,4.809684503523525,46.80770819781492,4.269150542522024,2.917392041189287,37.80085156329442,0,0,5.619023900757291,66.21934361535357,0.0,17.22476442075467
42,0,13.32,91.57,238.05,20,0,1,0,0,6.515198539656904,3,2,6.245057001521758,8.61486897430701,3.1252261923656763,8.227147360914204,30.26664003209447,1,1.4174429520758356,1.074254263865688,0.6335289764241527,0.8782881326977718,45.94726870064129,5.937520588429203,5.855820784438222,0,19.500467433178663,0,54.76141819047741,27.516410369866293,93.063328575641,7.905157886056225,7.151524091711979,3.174988753223327,2.906909845004991,4.275122346538996,76.3106110483696,11.49689316530186,5.895885157070574,117.88371975493456,0,0,9.090919125885849,66.31437963898973,0.0,35.65112385366075
5,2,42.76,43.13,10.7,23,0,1,1,2,5.206724814629757,1,2,5.038152919264987,6.613411015035638,4.240737669283046,11.403717487199245,42.87538622797495,3,1.4828892656545458,2.176874705781761,0.5809736978467388,1.238076187269047,78.1945094338838,8.97465988455834,2.8052747730721914,1,16.655990633195756,0,55.57307344268847,24.57227646865765,93.50334911325191,10.0,6.222447099526118,5.201603269294067,6.0039025421349335,6.746006195340124,118.69201083269108,13.949395150981578,3.6655779811224103,26.780610423726717,0,0,12.237095437979368,48.16231419587817,0.0,35.16631209485888
1,0,13.66,78.92,208.44,23,1,1,0,0,6.857736266188412,1,0,4.547266620211834,6.899787909964854,3.984611470894901,12.033171984190936,39.66996890435252,3,1.0405024033091783,2.197797712009517,0.7463113555762053,0.6621068724705077,107.3083254629382,10.895347869333907,3.5730936761576637,1,27.723267508202127,0,46.238947223607504,22.45459575131633,86.10165748445756,7.524941359346525,5.9955030645978535,6.664488368467703,7.724525483357566,5.2993919879370806,111.84676243896904,13.968023015355069,6.102783413684006,104.26701783094578,0,0,21.50794586904409,43.41174030711048,0.0,32.1563311018781
20,2,54.88,34.81,5.74,22,0,1,1,2,3.561789864407441,1,5,6.5170895155837805,6.336530369600034,1.9914276933115067,6.790244466673525,28.521185882098152,1,0.3105235153180788,0.8688393696633036,0.8120648083301243,0.3049507420503923,61.44729381434765,4.41594463752914,2.545503562197293,0,10.791237575142018,0,60.0,22.991643885308395,100.0,8.832024456045044,7.167668623082689,4.454680661386689,5.280807067132579,5.213259721712122,70.83017005238099,10.148182705623944,4.983789748645888,28.113658099400062,0,0,11.951479635490506,53.24209068713012,0.0,37.32305410632203
8,1,18.67,61.28,72.29,18,1,1,1,2,4.105247524916395,0,3,4.351680116170354,5.081311483469016,3.5251475966710424,11.305659095648712,38.03283602910969,1,0.3443209967346708,1.9229224041570232,1.2579041957793482,0.4787794571093279,100.78617517577612,4.356148854627431,5.7524865853299705,0,16.521221624587035,0,47.24462948734747,20.23710650875054,95.72370144861108,8.510683354890022,5.542135232899813,5.19363726432487,5.424201104484239,4.836464227277202,86.85499152016851,13.440408884841446,5.312005127972166,18.769931841601647,1,0,10.888040653142651,60.9262770650718,0.0,41.82050858140891
7,1,25.28,47.22,71.64,23,0,0,2,0,4.0340745155014615,0,3,5.846975827203221,6.731150718820952,2.4092460451657822,7.250397732229789,22.61578886697225,1,0.1724949693141168,1.0849211718943574,1.151829903957308,0.100135849498796,67.25487005972022,7.711778777802821,1.2536175316733107,0,0.9619203355311948,0,59.50527297929116,28.12367735217829,100.0,10.0,6.75952099546845,3.2296979535734134,1.4922963573259338,4.869291643372178,68.24966131644888,9.097227266329682,5.041523454189461,58.03860944069105,0,0,7.984298555997855,67.94829787663535,0.0,46.82844467204879
19,1,33.98,46.91,40.26,20,1,0,1,2,6.18268273693014,0,2,4.256483607203431,5.925129117548367,3.054607971037742,9.835048565143804,32.28396392511762,3,0.2738825108528397,1.7355180998025488,1.0452073603823535,0.251622056315954,65.74130586372357,4.904035647703797,3.682541395696128,1,26.26933933544774,0,48.252404704890914,18.875786985453907,86.68612577792473,7.698149264679743,7.082730217984628,4.315702210530533,2.877959748544964,6.036709350116772,93.23381444423502,9.650217726850126,6.231540773752009,34.99958378233533,1,0,15.97001552568836,51.91893877685656,0.0,56.549323266295126
21,1,20.84,45.17,39.08,21,0,1,2,0,4.1338247307012015,0,0,7.273780211429874,5.385562554345151,2.337764298074103,7.374148906076336,26.0823624686154,3,0.3750478126448559,1.073533588516767,0.8891828969124802,0.3725606050204059,39.9293886698339,6.18223683917388,3.2510868846322807,1,10.518125542197636,0,60.0,28.98991770661613,100.0,10.0,5.6362121630392,4.165875411693751,4.802437993298708,4.133162918554888,62.82106837507824,7.487180595711344,3.0933647871960765,64.90021698089971,0,0,11.268539554589989,65.39315304687268,0.0,24.31281724304169
44,1,17.79,50.96,73.77,20,1,1,1,3,4.866569288828099,1,3,4.772106042553241,6.191321633466677,4.023190998915884,13.533928630791726,43.05360930672295,2,0.9593943733152988,1.3831304469056296,1.6806661786949553,0.9481337365280684,89.2353457610021,11.7225285821501,3.69126241507808,2,25.556223388666652,0,46.96553494887471,21.287673068260165,98.45148844599358,5.491662109270167,5.178079024756076,4.904769195234161,3.707232691205574,4.156948272707419,121.72564832702484,15.898715116508582,5.661063887398605,40.624663916101774,0,0,19.117104636927586,58.85698695096902,0.0,43.7703623152
44,1,17.79,50.96,73.77,25,1,1,2,1,4.169856349437552,0,4,2.8528567896089205,4.655053736993173,2.079215326376049,6.804492814883009,23.132365587998155,2,0.193126919824114,0.989181266900414,0.8969071396515207,0.403991726940702,50.89734402927029,3.740587956447344,2.170890705507233,2,20.204710327466078,0,51.91673566310571,16.47392800929632,84.1178931827106,8.164004603746173,5.395797647421855,5.011415936750436,3.868459721428086,5.255285772083645,68.0327352072672,9.062821204165424,6.15002216638317,69.66233448492103,0,0,10.557902992053505,54.936281567679686,0.0,47.1687104408047
23,2,51.4,20.76,6.03,20,1,0,1,3,2.4588414936322884,1,4,5.826119147824272,5.33890248968548,1.1639946894944495,5.565700011960065,15.822323430833205,3,0.2182103202374114,0.4831964649095034,0.4625879043475349,0.3352702651678451,38.547201281915925,4.5385676849190855,0.6469610597596203,1,5.70459993896891,0,60.0,25.630772833625397,90.84002465482516,10.0,6.823442969350466,3.066121962997945,1.1043266198475454,4.566286356167367,30.21515161928741,7.796834108356859,3.5348895331424868,15.762754541717095,0,0,7.40111478560998,55.21505659686386,0.0,23.359108916900407
16,0,6.56,93.44,122.38,20,1,1,0,0,8.356411113687226,3,4,8.022783889729372,10.198908641664822,2.5765146887512547,8.8599454883332,35.53072035720329,3,1.051266634648243,0.9601987673230978,0.5650492867799137,0.7767979852766405,83.62092911846469,6.209198145373051,1.60678700924441,1,5.605618953356128,0,60.0,32.56900387684472,96.8710706556174,10.0,6.715541064788857,3.774053461004076,2.275995139970621,4.2931707947878985,69.92824527050719,10.571280585321672,4.427172347253234,74.86386661077695,0,0,8.7121321463198,69.84509982491514,0.0,24.15540967644068
26,0,6.82,80.62,187.68,24,1,1,0,0,4.561270577295733,0,3,4.770742081635278,6.01301618635905,2.8095555562054417,8.899289306470198,38.39540046140867,3,0.2118554000621083,1.232367158431062,1.3653329977122712,0.6022134697956536,64.20278146549758,7.728590683899545,1.7301821361036478,1,15.77282047360794,0,56.82949103266682,21.220224964430503,90.9039689676202,7.717442326539323,6.340797069615645,4.104621156976173,4.97543817070999,4.006530052802833,78.47071096555469,10.020883301854257,5.946297245279311,95.29355031726,0,0,9.10751161053381,61.39476053764273,0.0,42.1270219605637
30,2,44.14,41.89,15.38,23,1,0,1,2,4.300733325084238,0,4,3.2117687197641063,4.5276556361577285,2.5489437913096387,7.896616866789527,29.696225069096087,3,0.1923971917689332,0.8361461272836136,1.520400472257092,0.1512307861087321,40.46007016511225,4.445096457131987,3.0836616260425647,1,6.755864920596082,0,53.62563265934226,18.792095103263215,89.07249327935179,10.0,5.37229464491847,5.657487659400863,5.79199631692317,3.776641038722096,75.26866822584678,12.427263990642237,6.008632654520074,41.184085707769015,0,0,11.133765428552184,59.86860224606905,0.0,56.03364511851625
34,1,16.3,54.93,27.19,24,0,1,1,3,4.340386572151029,1,5,7.216158079310074,8.692014453989637,2.540932806284774,7.400125506835355,29.67944468939007,1,0.6261147640081276,1.3855555333680942,0.5292625089085519,0.3637979498435291,38.81822393034298,4.522274545261663,4.6153196867225175,0,10.56568523687564,0,60.0,32.19285834975829,97.32038237732615,10.0,6.186910553901554,4.063002657961719,3.4971741443048834,6.31416909416411,58.98877209812587,4.151664006170861,3.6629469497843785,33.86173149309553,0,1,8.769241922911222,57.8349917222435,0.0,39.154935443194
1,0,13.66,78.92,208.44,24,1,0,2,3,6.437312507291546,3,5,7.6015813204446205,9.68624467628615,4.739692746652227,14.2233403583915,54.76528008936317,3,1.924439373562421,2.0620890574316397,0.7531643156581667,1.4130734493017607,99.89124653859966,16.72949227288742,6.0366461149713375,1,20.2192614049964,0,56.31985797144418,26.221842132165836,88.37210941763782,7.753259361908488,5.589887344345716,5.972574959998865,6.525652792183985,7.329668345839631,119.32796096374886,12.834244512084156,7.361118872867511,81.48366739418222,0,0,13.28198847732003,49.23099192980404,0.0,58.7725971039134
40,2,62.28,36.84,11.02,21,0,0,2,1,3.675148674456944,1,5,6.884835844120327,5.998772705424747,3.574290528192384,11.819485835900542,36.86948041192829,1,0.6214530689275141,1.1516455302331736,1.8011919290316962,0.3732590382715247,97.62330869636142,7.944760000808661,6.285722519031957,0,11.981708073138543,0,59.473728237972246,26.25632980305972,96.16874385367908,10.0,6.209358162491861,4.329996092766296,2.970749690954253,3.2415216351952982,110.6095936606772,14.67649097087159,5.91060008176969,75.48744395076872,0,0,12.784490253519126,64.31779811292142,0.0,46.278874945591326
16,0,6.56,93.44,122.38,19,0,1,2,3,7.110059141364124,0,0,5.12615377233332,6.290448592226952,5.263776043167703,15.069413455555411,61.374644081925766,3,0.7052049380713123,3.011577771771826,1.546993333324565,0.3713835362888679,136.18643439978268,8.776630322386021,3.7495252405025976,1,31.67070071045425,1,51.844286185128205,20.85053124939812,88.58070935605576,9.154700091680777,4.258723238519012,7.488891626200717,6.446403472116163,8.931456290782585,126.73837279182716,17.06320396754959,6.48010281346729,80.94379491125973,0,0,22.29948095245931,34.479651420953324,0.0,52.683872509774815
5,2,42.76,43.13,10.7,22,0,1,1,3,2.054818654556795,0,3,5.088198647763757,4.895475802543331,2.187871880826708,5.924813332012466,19.78706440500788,3,0.2594490080925237,1.0942818001274892,0.8341410726066949,0.5934558118120996,46.71951707940576,4.31197873424996,3.764728706738061,1,8.63422649676067,0,56.365992163765405,21.17021430792764,96.41110456514927,9.909035642073064,7.167161873895379,5.096748955329353,5.229151716037645,5.1843812289070295,62.0599844427404,10.494034810918489,4.6780572467229975,33.67897910904494,0,0,8.830971683575644,57.59745365021124,0.0,43.6563292455275
36,1,18.41,63.7,33.33,22,0,0,1,2,6.024023580156532,0,5,4.209926063072939,5.237754271612523,4.982661774285055,13.829012817256933,55.50161298056912,3,0.6511727453280877,2.96355136918824,1.3679376597687276,0.6105053551013611,95.54005839656476,4.061186586562727,7.095712863220072,1,27.31285055340509,0,46.40617907909424,21.079080561718847,88.85597388410412,6.830754316398953,4.801412874792364,5.296674065766409,5.339567698420894,7.794919047969273,146.7360326325532,21.47373762118597,8.854522851779917,57.983304771851365,0,1,17.833963682821036,47.69195962293525,0.0,81.93701796138357
35,1,15.93,48.48,50.64,23,1,0,1,2,4.299389701812464,0,2,7.073035153128948,7.4589312489217425,3.225736907098329,10.707475401280256,35.00086736233237,1,0.3539536510311173,1.309417594898298,1.5623656611689136,0.5718446871055436,70.92268172726936,9.825199761969984,2.559487354807677,0,11.893127436273138,0,56.58952063961792,28.54793817927488,98.68798215912572,9.269866331203197,6.354542391704008,3.1851330720887336,3.552091414403067,3.60961872586254,85.17891763176567,7.198375553760381,3.4600884896289776,37.41037038663431,0,1,11.728183088611877,70.42749262065584,0.0,28.7943784497492
42,0,13.32,91.57,238.05,25,1,0,1,3,7.3151365603301155,1,2,4.947626439582014,6.693400714067286,4.55878707232955,13.765496776040546,54.82356072580549,2,0.8990952554902156,1.5482545595539443,2.11143725728539,0.5314606765118925,109.71245786528756,3.1294122799365875,4.397939981370841,2,25.5755846312936,0,52.519451769088654,20.453665319644728,85.85875109159794,7.770021664038977,6.467822600959824,5.342289198092898,4.266305792399341,6.707148504063491,128.0827088634621,14.58020730741632,7.170076506823073,39.74754938473181,0,0,21.46071125267184,54.68337896527716,0.0,61.98368350360578
13,2,40.55,23.24,10.57,25,1,1,2,0,2.8829301455130025,1,4,9.737714893316516,9.898599845220984,1.2143233902195147,4.8668352046750405,17.78184262382011,1,0.359320304578526,0.5892245745711513,0.2657785110698374,0.35493498562169,26.267046498100136,3.108601845839565,0.8946213596422462,0,13.796978095199712,0,60.0,34.314078809853406,99.24359167229638,10.0,6.463350507711687,2.844375263727329,4.01811667878322,1.974437129701454,49.76620868960824,7.3094763666843985,2.543927980251824,24.343836837799703,0,1,6.595050046621859,75.66821793726426,0.0,16.66986485241998
43,2,49.86,41.4,10.04,21,0,1,1,2,2.9038051685641717,0,3,4.989923507379152,4.416122648417291,3.1213599197970785,10.90583192353144,41.2244972649037,3,0.1761062270948269,1.0475480255040972,1.8977056671981545,0.3739763370252916,98.8696941132772,10.259743924288646,1.7856388278695934,1,19.500975003598832,0,54.2501877986937,20.936786899686396,83.38746167790433,9.7517109471095,6.3267752065332,4.188935028075899,5.163611908081219,2.4538825436774494,80.26360852787444,12.138977045114192,5.686564757727545,14.200336066281626,0,0,14.261114304570354,60.551839472921245,0.0,31.14027722683299
35,1,15.93,48.48,50.64,22,1,1,2,1,4.028033459505281,0,3,5.890809455375052,4.558402573983157,3.5461757236171647,9.705829514107457,44.43313345543069,3,0.4921585035476382,1.7085102209729932,1.3455069990965334,0.4997173714147719,63.94877938098285,9.259023980548184,5.463665674889459,1,18.199407788168696,0,57.45015762847044,19.33531906112169,98.61971464080504,9.857541858623986,5.590657714430591,3.888297033024906,3.4328630518853114,3.1599780492964307,93.55733649620416,13.352875851249406,7.060799765826195,99.5064071585766,0,0,14.381044917081194,64.15384628095192,0.0,51.65023563467821
22,1,23.64,47.24,73.55,21,0,1,2,0,4.592281212858777,0,3,7.97763312288984,7.42858401309069,2.311920919001605,7.857410877182525,29.98003808523097,1,0.2108968995421125,0.7314151013886213,1.3696089180708717,0.5663236982133719,59.31367008787805,4.117449446433261,2.84377343986588,0,10.847199974767769,0,60.0,30.51941503864577,97.086911798839,10.0,7.148557878687912,4.417845019884789,3.901145506665211,3.4711344033761007,83.39302071863304,11.711356213204716,4.750413654751063,47.95240921817021,0,0,7.968345980931102,59.04458229176922,0.0,34.99944677867794
7,1,25.28,47.22,71.64,22,1,0,2,3,5.048257530838022,0,3,2.5951663965120386,3.4141474534012253,3.977110166596759,12.055750412137307,44.74910829109046,2,0.630088567179336,1.4995458779302635,1.847475721487159,0.5482806281916748,53.4633747969495,7.662271141788631,7.173817800992743,2,26.372560918919174,0,47.15487084191332,11.672912451139013,73.45031115433943,5.501643027255978,5.890420058828397,5.218416113198966,5.8001080711026365,3.977608267811727,122.47772864942868,19.136062414225755,6.129733140290266,60.07596269276094,0,1,22.62242868287693,54.1366441182048,0.0,40.15299870213313
49,1,30.7,66.87,45.63,23,0,0,2,3,5.455041051508676,0,4,5.796827774854792,5.573694505686282,3.072639179002121,7.15015367959363,28.12279696932569,3,0.310869357364766,0.93766096963045,1.824108852006905,0.3275049801281727,60.139160633524455,5.854208485362503,2.1505747357651903,1,5.858501538681512,0,59.87136916247948,25.95140420925273,94.0317077236436,10.0,6.52252172671399,4.685126570087611,5.644223316626967,6.03100996269833,76.4957901907772,10.153377984677592,4.216200508207961,41.0386572428517,0,0,12.595474352824905,51.51759474772862,0.0,23.40096199339481
49,1,30.7,66.87,45.63,23,0,0,1,3,4.793997980734348,0,0,5.587290011262634,6.394307265202811,3.621616999647641,10.692761211911234,44.63106564897657,1,0.3832221279309674,1.985524727649576,1.2528701440670975,0.5748020431187959,70.98437029949041,2.394619180271273,2.3669546438981195,0,14.427026515249104,0,54.44991089311731,21.78138871232832,100.0,8.526880502533825,6.883181633946838,3.189425663141898,3.054617590758918,3.4604262904491776,103.74221023808872,11.710362396481708,5.385153163094592,44.90958404354673,0,0,10.5333871768809,62.66208430673966,0.0,41.8391996508037
41,0,11.01,75.9,118.9,20,1,1,2,3,4.032554574501237,1,2,5.651810972820517,5.607092232628622,2.980469914006038,9.878598707567168,33.30588209863735,3,0.6832317875901814,1.537566590506249,0.7596715359096073,0.7053542794748477,73.49532984162352,3.467922578505583,4.4977607193504925,1,23.702858227286136,0,53.57267482022489,20.878831696672485,90.4589583229606,8.17704525420932,5.705036961388234,5.133562703507719,5.469233156486194,4.908671474961451,97.64258895951956,10.167227075236983,5.896357826171199,69.1123277490374,1,1,13.761725260009436,53.92409630749818,0.0,47.91720079745115
25,0,14.7,80.43,107.41,21,1,1,1,2,7.431394602395969,1,1,5.739238559900292,7.922982008263165,2.611976758560836,7.178733941216176,30.3175683994402,3,0.4036934706906454,1.5529744193781791,0.6553088684920112,0.6588912263505982,38.56023647914289,6.736716933579292,1.4952287046755424,1,19.06198870584061,0,59.252583915264736,23.954858816612973,94.9249133337886,7.748566695228118,5.429982525512716,4.414640067146802,2.443774711236516,1.7241815602703237,73.66744446585243,8.137059580969643,4.2920797029946165,16.132648510913512,0,1,14.28365056291423,63.63779703441006,0.0,34.47408875854817
48,0,8.75,94.39,85.34,23,1,1,0,1,7.567955771118289,1,4,6.669921105211571,8.711772920750475,5.162991446106823,13.228114235350247,58.52878973850015,3,1.4319655641857747,2.249572078024624,1.4814538038964242,1.2047901276009056,57.27534643898703,15.225151630063069,7.744588526014279,1,32.3844979844918,1,58.97116767139679,22.757244120376075,92.05128373111832,9.199870024446282,5.875496545979054,5.538428833824918,4.205572261882825,6.533960907305892,129.29986950396474,11.472922116826524,5.610963175387037,110.629575546477,0,1,18.169084918709466,55.476248363128384,0.0,33.45327069605084
19,1,33.98,46.91,40.26,23,1,0,1,3,4.639807652393923,0,1,5.514426960013125,7.470872924925938,4.748939321378371,14.708647420609806,64.76154528632021,2,0.6886330685241097,1.4460796131849487,2.614226639669313,0.4061714249080193,142.66839851837264,12.452898402052012,5.161003237234367,2,28.77080289464747,0,52.8319563026795,19.081849887001365,84.09610752853584,8.546194997724264,4.625115878286828,6.957678109254255,6.4098953728570605,5.6494097468131725,129.68110590721457,17.85879792158599,7.999535252983421,63.554858345126064,0,0,17.405499481041243,53.51442908808117,0.0,69.28992637243553
31,2,50.6,32.83,15.05,24,1,0,1,3,4.128366149326761,3,2,7.483280266242543,6.983203721246735,2.583943911640443,8.576733462134392,41.608536862931416,1,1.2469634023419756,0.8371563746113827,0.4998241346870844,0.9193639725119142,76.23654788317296,6.729678387880416,2.096702528975445,0,12.31984736287562,0,60.0,29.840559376861293,100.0,10.0,5.63322614180138,4.738349686636308,4.643403866324258,4.224910124601905,77.37750523611558,9.36636943346921,7.156717677340922,36.21250186862625,0,0,9.872130984527953,65.28616893569249,0.0,66.45015621637236
48,0,8.75,94.39,85.34,24,1,1,1,2,6.091621792342597,3,1,5.506454025394111,7.481789956637053,4.442347468334541,12.448439284558184,49.49658856099936,2,2.069873730725253,1.5471918785692944,0.8252818590399933,1.5018781381178026,121.96612642921434,9.222917947065202,8.197417150435406,2,26.49862440724219,0,51.354452787621554,24.71114082290956,85.13737445650901,9.539649713994528,5.332387702509334,4.922297152612429,5.468249543978032,4.639915181896464,129.27493272517884,17.612734571424273,8.048242633146629,50.90546569178487,1,1,16.97031855077935,60.01144298756145,0.0,67.97727795394965
